date,customer_id,region,product_id,feedback,sentiment,category
2026-04-29,C00779,East,P002,Packaging could be better.,neutral,customer_support
2026-04-29,C00780,East,P002,"It's okay, does what it says.",neutral,customer_support
2026-04-29,C00781,West,P003,Great value for the price.,positive,product_quality
2026-04-29,C00782,West,P003,Great value for the price.,positive,product_quality
2026-04-30,C00783,North,P003,Delivery was delayed by several days with no update.,negative,delivery
2026-04-30,C00784,East,P001,Product stopped working after a week.,negative,pricing
2026-04-30,C00785,East,P001,"Works exactly as described, would buy again.",positive,product_quality
2026-04-30,C00786,West,P001,"Average experience, nothing special.",neutral,customer_support
2026-05-01,C00787,North,P002,Great value for the price.,positive,product_quality
2026-05-01,C00788,North,P001,Delivery was delayed by several days with no update.,negative,delivery
2026-05-01,C00789,North,P002,"Package arrived very late, missed the occasion it was for.",negative,delivery
2026-05-01,C00790,North,P004,"Package arrived very late, missed the occasion it was for.",negative,delivery
2026-05-01,C00791,North,P003,Order took way longer than expected to arrive.,negative,delivery
2026-05-01,C00792,North,P001,"Package arrived very late, missed the occasion it was for.",negative,delivery
2026-05-01,C00793,North,P003,"Package arrived very late, missed the occasion it was for.",negative,delivery
2026-05-01,C00794,South,P003,Fast setup and easy to use.,positive,product_quality
2026-05-01,C00795,South,P003,Customer support was slow to respond.,negative,product_quality
2026-05-01,C00796,East,P001,"Average experience, nothing special.",neutral,pricing
2026-05-01,C00797,East,P002,"Average experience, nothing special.",neutral,product_quality
2026-05-01,C00798,West,P002,Packaging could be better.,neutral,customer_support
2026-05-01,C00799,West,P001,"Average experience, nothing special.",neutral,packaging
2026-05-02,C00800,North,P004,Fast setup and easy to use.,positive,product_quality
2026-05-02,C00801,North,P002,Order took way longer than expected to arrive.,negative,delivery
2026-05-02,C00802,North,P004,"Package arrived very late, missed the occasion it was for.",negative,delivery
2026-05-02,C00803,South,P004,"Average experience, nothing special.",neutral,pricing
2026-05-02,C00804,West,P003,Great value for the price.,positive,product_quality
2026-05-02,C00805,West,P001,Fast setup and easy to use.,positive,product_quality
2026-05-03,C00806,North,P002,"Works exactly as described, would buy again.",positive,product_quality
2026-05-03,C00807,North,P004,Great value for the price.,positive,product_quality
2026-05-03,C00808,North,P003,Order took way longer than expected to arrive.,negative,delivery
2026-05-03,C00809,North,P002,"Package arrived very late, missed the occasion it was for.",negative,delivery
2026-05-03,C00810,North,P004,Delivery was delayed by several days with no update.,negative,delivery
2026-05-03,C00811,North,P004,Customer support was slow to respond.,negative,packaging
2026-05-03,C00812,South,P004,Great value for the price.,positive,product_quality
2026-05-03,C00813,South,P001,"Average experience, nothing special.",neutral,packaging
2026-05-03,C00814,South,P003,Great value for the price.,positive,product_quality
2026-05-03,C00815,East,P003,Great value for the price.,positive,product_quality
2026-05-03,C00816,East,P002,Fast setup and easy to use.,positive,product_quality
2026-05-03,C00817,West,P002,Fast setup and easy to use.,positive,product_quality
2026-05-03,C00818,West,P004,Product stopped working after a week.,negative,product_quality
2026-05-03,C00819,West,P004,Great value for the price.,positive,product_quality
2026-05-04,C00820,North,P003,"Package arrived very late, missed the occasion it was for.",negative,delivery
2026-05-04,C00821,North,P002,Great value for the price.,positive,product_quality
2026-05-04,C00822,North,P001,Order took way longer than expected to arrive.,negative,delivery
2026-05-04,C00823,North,P002,"Package arrived very late, missed the occasion it was for.",negative,delivery
2026-05-04,C00824,North,P001,Order took way longer than expected to arrive.,negative,delivery
2026-05-04,C00825,North,P001,Order took way longer than expected to arrive.,negative,delivery
2026-05-04,C00826,North,P003,"Package arrived very late, missed the occasion it was for.",negative,delivery
2026-05-04,C00827,South,P002,"Works exactly as described, would buy again.",positive,product_quality
2026-05-04,C00828,South,P001,"Works exactly as described, would buy again.",positive,product_quality
2026-05-04,C00829,South,P003,"Works exactly as described, would buy again.",positive,product_quality
2026-05-04,C00830,East,P004,"Average experience, nothing special.",neutral,packaging
2026-05-04,C00831,West,P001,Customer support was slow to respond.,negative,packaging
2026-05-04,C00832,West,P001,Customer support was slow to respond.,negative,customer_support
2026-05-05,C00833,North,P003,"Package arrived very late, missed the occasion it was for.",negative,delivery
2026-05-05,C00834,North,P003,Order took way longer than expected to arrive.,negative,delivery
2026-05-05,C00835,North,P004,Delivery was delayed by several days with no update.,negative,delivery
2026-05-05,C00836,North,P002,"Package arrived very late, missed the occasion it was for.",negative,delivery
2026-05-05,C00837,North,P001,Not as described on the listing.,negative,customer_support
2026-05-05,C00838,North,P004,"Package arrived very late, missed the occasion it was for.",negative,delivery
2026-05-05,C00839,North,P003,"Works exactly as described, would buy again.",positive,product_quality
2026-05-05,C00840,South,P002,Product stopped working after a week.,negative,customer_support
2026-05-05,C00841,East,P001,"Works exactly as described, would buy again.",positive,product_quality
2026-05-05,C00842,West,P002,Packaging could be better.,neutral,customer_support
2026-05-05,C00843,West,P004,"Works exactly as described, would buy again.",positive,product_quality
2026-05-06,C00844,North,P002,"Tracking showed no movement for days, delivery was delayed.",negative,delivery
2026-05-06,C00845,North,P002,Delivery was delayed by several days with no update.,negative,delivery
2026-05-06,C00846,North,P002,Order took way longer than expected to arrive.,negative,delivery
2026-05-06,C00847,North,P003,"Tracking showed no movement for days, delivery was delayed.",negative,delivery
2026-05-06,C00848,North,P001,"Average experience, nothing special.",neutral,pricing
2026-05-06,C00849,South,P001,Really happy with the product quality.,positive,product_quality
2026-05-07,C00850,North,P003,Fast setup and easy to use.,positive,product_quality
2026-05-07,C00851,North,P002,"Package arrived very late, missed the occasion it was for.",negative,delivery
2026-05-07,C00852,North,P001,Order took way longer than expected to arrive.,negative,delivery
2026-05-07,C00853,North,P004,Customer support was slow to respond.,negative,product_quality
2026-05-07,C00854,North,P004,Delivery was delayed by several days with no update.,negative,delivery
2026-05-07,C00855,East,P002,Really happy with the product quality.,positive,product_quality
2026-05-07,C00856,East,P004,Fast setup and easy to use.,positive,product_quality
2026-05-07,C00857,West,P002,Packaging could be better.,neutral,pricing
2026-05-07,C00858,West,P004,Really happy with the product quality.,positive,product_quality
2026-05-08,C00859,West,P002,"Works exactly as described, would buy again.",positive,product_quality
2026-05-08,C00860,West,P001,Product stopped working after a week.,negative,packaging
2026-05-08,C00861,West,P002,"Works exactly as described, would buy again.",positive,product_quality
2026-05-08,C00862,West,P001,Packaging could be better.,neutral,customer_support
2026-05-08,C00863,West,P004,Packaging could be better.,neutral,packaging
2026-05-08,C00864,West,P003,Product stopped working after a week.,negative,product_quality
2026-05-09,C00865,North,P003,Customer support was slow to respond.,negative,packaging
2026-05-09,C00866,North,P003,"Tracking showed no movement for days, delivery was delayed.",negative,delivery
2026-05-09,C00867,North,P004,Order took way longer than expected to arrive.,negative,delivery
2026-05-09,C00868,North,P003,"Works exactly as described, would buy again.",positive,product_quality
2026-05-09,C00869,North,P002,"Tracking showed no movement for days, delivery was delayed.",negative,delivery
2026-05-09,C00870,North,P003,"It's okay, does what it says.",neutral,pricing
2026-05-09,C00871,South,P003,Really happy with the product quality.,positive,product_quality
2026-05-09,C00872,East,P003,Product stopped working after a week.,negative,customer_support
2026-05-09,C00873,East,P004,"It's okay, does what it says.",neutral,product_quality
2026-05-09,C00874,East,P004,Customer support was slow to respond.,negative,packaging
2026-05-10,C00875,North,P001,Order took way longer than expected to arrive.,negative,delivery
2026-05-10,C00876,North,P003,"Package arrived very late, missed the occasion it was for.",negative,delivery
2026-05-10,C00877,South,P003,Packaging could be better.,neutral,customer_support
2026-05-10,C00878,West,P002,"Average experience, nothing special.",neutral,product_quality
2026-05-10,C00879,West,P001,Really happy with the product quality.,positive,product_quality
2026-05-11,C00880,North,P004,"It's okay, does what it says.",neutral,product_quality
2026-05-11,C00881,North,P004,"Tracking showed no movement for days, delivery was delayed.",negative,delivery
2026-05-11,C00882,North,P004,"Tracking showed no movement for days, delivery was delayed.",negative,delivery
2026-05-11,C00883,North,P003,Delivery was delayed by several days with no update.,negative,delivery
2026-05-11,C00884,North,P003,Delivery was delayed by several days with no update.,negative,delivery
2026-05-11,C00885,North,P001,Great value for the price.,positive,product_quality
2026-05-11,C00886,South,P001,Customer support was slow to respond.,negative,packaging
2026-05-11,C00887,South,P002,"It's okay, does what it says.",neutral,product_quality
2026-05-11,C00888,East,P003,Fast setup and easy to use.,positive,product_quality
2026-05-11,C00889,East,P003,Fast setup and easy to use.,positive,product_quality
2026-05-11,C00890,East,P004,Great value for the price.,positive,product_quality
2026-05-11,C00891,West,P001,Not as described on the listing.,negative,product_quality
2026-05-11,C00892,West,P004,Really happy with the product quality.,positive,product_quality
2026-05-12,C00893,North,P003,"Works exactly as described, would buy again.",positive,product_quality
2026-05-12,C00894,North,P001,"Tracking showed no movement for days, delivery was delayed.",negative,delivery
2026-05-12,C00895,North,P001,"Tracking showed no movement for days, delivery was delayed.",negative,delivery
2026-05-12,C00896,North,P002,Delivery was delayed by several days with no update.,negative,delivery
2026-05-12,C00897,North,P003,Order took way longer than expected to arrive.,negative,delivery
2026-05-12,C00898,North,P003,"Tracking showed no movement for days, delivery was delayed.",negative,delivery
2026-05-12,C00899,East,P003,Great value for the price.,positive,product_quality
2026-05-12,C00900,West,P001,Fast setup and easy to use.,positive,product_quality
2026-05-12,C00901,West,P003,Product stopped working after a week.,negative,pricing
2026-05-13,C00902,North,P004,"It's okay, does what it says.",neutral,packaging
2026-05-13,C00903,North,P001,"Tracking showed no movement for days, delivery was delayed.",negative,delivery
2026-05-13,C00904,North,P004,Delivery was delayed by several days with no update.,negative,delivery
2026-05-13,C00905,North,P003,Fast setup and easy to use.,positive,product_quality
2026-05-13,C00906,South,P003,Not as described on the listing.,negative,customer_support
2026-05-13,C00907,South,P001,"Works exactly as described, would buy again.",positive,product_quality
2026-05-13,C00908,South,P003,Really happy with the product quality.,positive,product_quality
2026-05-13,C00909,West,P003,Not as described on the listing.,negative,customer_support
2026-05-14,C00910,North,P001,"Tracking showed no movement for days, delivery was delayed.",negative,delivery
2026-05-14,C00911,North,P004,"Package arrived very late, missed the occasion it was for.",negative,delivery
2026-05-14,C00912,North,P003,Really happy with the product quality.,positive,product_quality
2026-05-14,C00913,North,P004,"Tracking showed no movement for days, delivery was delayed.",negative,delivery
2026-05-14,C00914,North,P004,"It's okay, does what it says.",neutral,pricing
2026-05-14,C00915,North,P001,"Tracking showed no movement for days, delivery was delayed.",negative,delivery
2026-05-14,C00916,South,P001,Really happy with the product quality.,positive,product_quality
2026-05-14,C00917,East,P001,Great value for the price.,positive,product_quality
2026-05-14,C00918,East,P001,Product stopped working after a week.,negative,customer_support
2026-05-14,C00919,East,P003,Great value for the price.,positive,product_quality
2026-05-14,C00920,West,P003,"It's okay, does what it says.",neutral,packaging
2026-05-14,C00921,West,P002,Fast setup and easy to use.,positive,product_quality
2026-05-14,C00922,West,P003,"It's okay, does what it says.",neutral,customer_support
2026-05-14,C00923,West,P004,"Average experience, nothing special.",neutral,product_quality
2026-05-14,C00924,West,P001,Packaging could be better.,neutral,pricing
2026-05-15,C00925,North,P004,"Works exactly as described, would buy again.",positive,product_quality
2026-05-15,C00926,South,P004,Great value for the price.,positive,product_quality
2026-05-15,C00927,South,P001,Fast setup and easy to use.,positive,product_quality
2026-05-15,C00928,South,P003,Great value for the price.,positive,product_quality
2026-05-15,C00929,East,P002,"It's okay, does what it says.",neutral,product_quality
2026-05-15,C00930,East,P003,Fast setup and easy to use.,positive,product_quality
2026-05-16,C00931,North,P002,Really happy with the product quality.,positive,product_quality
2026-05-16,C00932,North,P004,Product stopped working after a week.,negative,pricing
2026-05-16,C00933,South,P002,Product stopped working after a week.,negative,product_quality
2026-05-16,C00934,West,P004,Product stopped working after a week.,negative,customer_support
2026-05-16,C00935,West,P002,Great value for the price.,positive,product_quality
2026-05-16,C00936,West,P001,Fast setup and easy to use.,positive,product_quality
2026-05-16,C00937,West,P002,"Average experience, nothing special.",neutral,pricing
2026-05-17,C00938,North,P002,"It's okay, does what it says.",neutral,packaging
2026-05-17,C00939,South,P002,"Average experience, nothing special.",neutral,packaging
2026-05-17,C00940,East,P001,"Average experience, nothing special.",neutral,product_quality
2026-05-17,C00941,East,P003,"Works exactly as described, would buy again.",positive,product_quality
2026-05-17,C00942,East,P001,"Average experience, nothing special.",neutral,product_quality
2026-05-17,C00943,East,P001,Packaging could be better.,neutral,packaging
2026-05-17,C00944,West,P001,Really happy with the product quality.,positive,product_quality
2026-05-18,C00945,North,P001,Great value for the price.,positive,product_quality
2026-05-18,C00946,North,P001,"Works exactly as described, would buy again.",positive,product_quality
2026-05-18,C00947,North,P004,"Average experience, nothing special.",neutral,pricing
2026-05-18,C00948,North,P003,"Works exactly as described, would buy again.",positive,product_quality
2026-05-18,C00949,South,P001,Really happy with the product quality.,positive,product_quality
2026-05-18,C00950,South,P004,"It's okay, does what it says.",neutral,product_quality
2026-05-18,C00951,South,P001,"Works exactly as described, would buy again.",positive,product_quality
2026-05-18,C00952,East,P002,Not as described on the listing.,negative,customer_support
2026-05-18,C00953,West,P002,"Works exactly as described, would buy again.",positive,product_quality
2026-05-19,C00954,North,P004,Product stopped working after a week.,negative,customer_support
2026-05-19,C00955,South,P001,Packaging could be better.,neutral,customer_support
2026-05-19,C00956,South,P001,Product stopped working after a week.,negative,product_quality
2026-05-19,C00957,West,P002,"Works exactly as described, would buy again.",positive,product_quality
2026-05-19,C00958,West,P001,"Works exactly as described, would buy again.",positive,product_quality
2026-05-20,C00959,North,P004,Fast setup and easy to use.,positive,product_quality
2026-05-20,C00960,North,P002,Not as described on the listing.,negative,packaging
2026-05-20,C00961,South,P004,Fast setup and easy to use.,positive,product_quality
2026-05-20,C00962,East,P004,Fast setup and easy to use.,positive,product_quality
2026-05-20,C00963,East,P004,Really happy with the product quality.,positive,product_quality
2026-05-20,C00964,East,P003,Product stopped working after a week.,negative,customer_support
2026-05-20,C00965,West,P001,Fast setup and easy to use.,positive,product_quality
2026-05-21,C00966,East,P003,Not as described on the listing.,negative,product_quality
2026-05-21,C00967,West,P001,"Average experience, nothing special.",neutral,pricing
2026-05-21,C00968,West,P004,"It's okay, does what it says.",neutral,product_quality
2026-05-21,C00969,West,P001,Really happy with the product quality.,positive,product_quality
2026-05-21,C00970,West,P003,"Works exactly as described, would buy again.",positive,product_quality
2026-05-22,C00971,South,P001,Really happy with the product quality.,positive,product_quality
2026-05-22,C00972,East,P001,Packaging could be better.,neutral,packaging
2026-05-22,C00973,East,P003,Fast setup and easy to use.,positive,product_quality
2026-05-22,C00974,East,P002,Really happy with the product quality.,positive,product_quality
2026-05-22,C00975,West,P003,Fast setup and easy to use.,positive,product_quality
2026-05-23,C00976,North,P002,"Works exactly as described, would buy again.",positive,product_quality
2026-05-23,C00977,South,P003,Product stopped working after a week.,negative,customer_support
2026-05-23,C00978,South,P004,"Average experience, nothing special.",neutral,product_quality
2026-05-23,C00979,East,P001,"Average experience, nothing special.",neutral,product_quality
2026-05-23,C00980,East,P003,Packaging could be better.,neutral,customer_support
2026-05-23,C00981,East,P002,Great value for the price.,positive,product_quality
2026-05-23,C00982,East,P003,Great value for the price.,positive,product_quality
2026-05-23,C00983,West,P002,Not as described on the listing.,negative,packaging
2026-05-23,C00984,West,P001,Customer support was slow to respond.,negative,pricing
2026-05-24,C00985,North,P001,"It's okay, does what it says.",neutral,pricing
2026-05-24,C00986,South,P001,Packaging could be better.,neutral,product_quality
2026-05-24,C00987,South,P003,Really happy with the product quality.,positive,product_quality
2026-05-24,C00988,East,P001,Fast setup and easy to use.,positive,product_quality
2026-05-24,C00989,East,P003,"It's okay, does what it says.",neutral,customer_support
2026-05-24,C00990,West,P003,Customer support was slow to respond.,negative,product_quality
2026-05-25,C00991,North,P002,Great value for the price.,positive,product_quality
2026-05-26,C00992,North,P004,Fast setup and easy to use.,positive,product_quality
2026-05-26,C00993,South,P002,Fast setup and easy to use.,positive,product_quality
2026-05-26,C00994,East,P004,Not as described on the listing.,negative,customer_support
2026-05-26,C00995,West,P002,"Average experience, nothing special.",neutral,pricing
2026-05-27,C00996,North,P004,Fast setup and easy to use.,positive,product_quality
2026-05-27,C00997,South,P003,"Average experience, nothing special.",neutral,customer_support
2026-05-27,C00998,South,P001,Product stopped working after a week.,negative,pricing
2026-05-27,C00999,East,P004,Great value for the price.,positive,product_quality
2026-05-28,C01000,North,P004,Fast setup and easy to use.,positive,product_quality
2026-05-28,C01001,North,P001,Packaging could be better.,neutral,customer_support
2026-05-28,C01002,South,P002,"Average experience, nothing special.",neutral,customer_support
2026-05-28,C01003,South,P004,Really happy with the product quality.,positive,product_quality
2026-05-28,C01004,South,P001,Product stopped working after a week.,negative,customer_support
2026-05-28,C01005,East,P001,Packaging could be better.,neutral,customer_support
2026-05-28,C01006,West,P002,Great value for the price.,positive,product_quality
2026-05-28,C01007,West,P002,"It's okay, does what it says.",neutral,packaging
2026-05-28,C01008,West,P001,Fast setup and easy to use.,positive,product_quality
2026-05-29,C01009,North,P002,"Average experience, nothing special.",neutral,customer_support
2026-05-29,C01010,South,P001,Fast setup and easy to use.,positive,product_quality
2026-05-29,C01011,South,P004,Fast setup and easy to use.,positive,product_quality
2026-05-29,C01012,East,P001,Great value for the price.,positive,product_quality
2026-05-29,C01013,West,P002,Customer support was slow to respond.,negative,pricing
2026-05-30,C01014,North,P002,Not as described on the listing.,negative,customer_support
2026-05-30,C01015,North,P004,Product stopped working after a week.,negative,packaging
2026-05-30,C01016,South,P002,Great value for the price.,positive,product_quality
2026-05-30,C01017,South,P001,Really happy with the product quality.,positive,product_quality
2026-05-30,C01018,East,P004,Really happy with the product quality.,positive,product_quality
2026-05-30,C01019,West,P004,Great value for the price.,positive,product_quality
2026-05-31,C01020,North,P002,Really happy with the product quality.,positive,product_quality
2026-05-31,C01021,South,P004,"Works exactly as described, would buy again.",positive,product_quality
2026-05-31,C01022,East,P001,Great value for the price.,positive,product_quality
2026-05-31,C01023,West,P001,"It's okay, does what it says.",neutral,customer_support
2026-05-31,C01024,West,P003,Not as described on the listing.,negative,packaging
2026-06-01,C01025,North,P003,Great value for the price.,positive,product_quality
2026-06-01,C01026,North,P001,"Average experience, nothing special.",neutral,packaging
2026-06-01,C01027,East,P004,Fast setup and easy to use.,positive,product_quality
2026-06-01,C01028,East,P002,Great value for the price.,positive,product_quality
2026-06-01,C01029,East,P001,Customer support was slow to respond.,negative,product_quality
2026-06-01,C01030,West,P002,Customer support was slow to respond.,negative,packaging
2026-06-02,C01031,South,P003,Great value for the price.,positive,product_quality
2026-06-02,C01032,West,P004,Product stopped working after a week.,negative,product_quality
2026-06-02,C01033,West,P001,Fast setup and easy to use.,positive,product_quality
2026-06-03,C01034,North,P003,Fast setup and easy to use.,positive,product_quality
2026-06-03,C01035,South,P001,"Average experience, nothing special.",neutral,customer_support
2026-06-03,C01036,South,P002,Really happy with the product quality.,positive,product_quality
2026-06-03,C01037,East,P002,"It's okay, does what it says.",neutral,pricing
2026-06-03,C01038,West,P004,Great value for the price.,positive,product_quality
2026-06-03,C01039,West,P001,Customer support was slow to respond.,negative,customer_support
2026-06-04,C01040,North,P004,Not as described on the listing.,negative,customer_support
2026-06-04,C01041,North,P001,Customer support was slow to respond.,negative,product_quality
2026-06-04,C01042,North,P001,Great value for the price.,positive,product_quality
2026-06-04,C01043,North,P002,Product stopped working after a week.,negative,product_quality
2026-06-04,C01044,North,P004,Packaging could be better.,neutral,pricing
2026-06-04,C01045,South,P003,Really happy with the product quality.,positive,product_quality
2026-06-04,C01046,South,P004,"Works exactly as described, would buy again.",positive,product_quality
2026-06-04,C01047,East,P004,Great value for the price.,positive,product_quality
2026-06-04,C01048,West,P002,"Average experience, nothing special.",neutral,customer_support
2026-06-05,C01049,North,P002,Great value for the price.,positive,product_quality
2026-06-05,C01050,East,P001,Really happy with the product quality.,positive,product_quality
2026-06-05,C01051,West,P002,"Average experience, nothing special.",neutral,pricing
2026-06-05,C01052,West,P002,"Works exactly as described, would buy again.",positive,product_quality
2026-06-06,C01053,North,P001,"It's okay, does what it says.",neutral,customer_support
2026-06-06,C01054,North,P003,Not as described on the listing.,negative,pricing
2026-06-06,C01055,South,P002,"Works exactly as described, would buy again.",positive,product_quality
2026-06-06,C01056,South,P002,Fast setup and easy to use.,positive,product_quality
2026-06-06,C01057,South,P001,Really happy with the product quality.,positive,product_quality
2026-06-06,C01058,East,P001,"Average experience, nothing special.",neutral,packaging
2026-06-06,C01059,East,P002,Packaging could be better.,neutral,packaging
2026-06-06,C01060,East,P002,Really happy with the product quality.,positive,product_quality
2026-06-06,C01061,East,P001,Fast setup and easy to use.,positive,product_quality
2026-06-06,C01062,West,P002,"It's okay, does what it says.",neutral,packaging
2026-06-07,C01063,North,P004,"Average experience, nothing special.",neutral,packaging
2026-06-07,C01064,North,P001,Great value for the price.,positive,product_quality
2026-06-07,C01065,North,P004,"It's okay, does what it says.",neutral,pricing
2026-06-07,C01066,South,P001,Great value for the price.,positive,product_quality
2026-06-07,C01067,West,P003,Really happy with the product quality.,positive,product_quality
2026-06-07,C01068,West,P004,"Works exactly as described, would buy again.",positive,product_quality
2026-06-07,C01069,West,P004,Product stopped working after a week.,negative,product_quality
2026-06-08,C01070,North,P002,"Average experience, nothing special.",neutral,product_quality
2026-06-08,C01071,North,P001,Not as described on the listing.,negative,packaging
2026-06-08,C01072,South,P002,"Works exactly as described, would buy again.",positive,product_quality
2026-06-08,C01073,South,P002,Fast setup and easy to use.,positive,product_quality
2026-06-08,C01074,South,P002,"Average experience, nothing special.",neutral,pricing
2026-06-08,C01075,South,P002,Product stopped working after a week.,negative,packaging
2026-06-08,C01076,West,P003,Really happy with the product quality.,positive,product_quality
2026-06-08,C01077,West,P001,Packaging could be better.,neutral,pricing
2026-06-08,C01078,West,P002,Packaging could be better.,neutral,packaging
2026-06-09,C01079,North,P004,Fast setup and easy to use.,positive,product_quality
2026-06-09,C01080,North,P001,Great value for the price.,positive,product_quality
2026-06-09,C01081,East,P002,Fast setup and easy to use.,positive,product_quality
2026-06-09,C01082,West,P002,"Works exactly as described, would buy again.",positive,product_quality
2026-06-09,C01083,West,P002,Fast setup and easy to use.,positive,product_quality
2026-06-10,C01084,North,P003,"Works exactly as described, would buy again.",positive,product_quality
2026-06-10,C01085,South,P004,"Average experience, nothing special.",neutral,product_quality
2026-06-10,C01086,South,P003,Not as described on the listing.,negative,customer_support
2026-06-10,C01087,South,P003,Great value for the price.,positive,product_quality
2026-06-10,C01088,East,P004,Fast setup and easy to use.,positive,product_quality
2026-06-10,C01089,West,P003,"It's okay, does what it says.",neutral,packaging
2026-06-10,C01090,West,P003,Fast setup and easy to use.,positive,product_quality
2026-06-10,C01091,West,P002,Great value for the price.,positive,product_quality
2026-06-10,C01092,West,P003,Great value for the price.,positive,product_quality
2026-06-11,C01093,North,P002,Really happy with the product quality.,positive,product_quality
2026-06-11,C01094,North,P003,Great value for the price.,positive,product_quality
2026-06-11,C01095,North,P003,"Works exactly as described, would buy again.",positive,product_quality
2026-06-11,C01096,East,P003,"Works exactly as described, would buy again.",positive,product_quality
2026-06-11,C01097,East,P002,"It's okay, does what it says.",neutral,product_quality
2026-06-11,C01098,West,P004,Great value for the price.,positive,product_quality
2026-06-11,C01099,West,P001,Fast setup and easy to use.,positive,product_quality
2026-06-12,C01100,South,P003,Really happy with the product quality.,positive,product_quality
2026-06-12,C01101,South,P003,Great value for the price.,positive,product_quality
2026-06-12,C01102,East,P004,Customer support was slow to respond.,negative,customer_support
2026-06-12,C01103,East,P004,Really happy with the product quality.,positive,product_quality
2026-06-12,C01104,West,P003,Really happy with the product quality.,positive,product_quality
2026-06-12,C01105,West,P003,Packaging could be better.,neutral,product_quality
2026-06-13,C01106,North,P001,Really happy with the product quality.,positive,product_quality
2026-06-13,C01107,North,P001,Not as described on the listing.,negative,product_quality
2026-06-13,C01108,South,P001,Fast setup and easy to use.,positive,product_quality
2026-06-13,C01109,West,P003,Customer support was slow to respond.,negative,customer_support
2026-06-14,C01110,North,P002,Product stopped working after a week.,negative,pricing
2026-06-14,C01111,North,P001,"Works exactly as described, would buy again.",positive,product_quality
2026-06-14,C01112,South,P004,"Average experience, nothing special.",neutral,product_quality
2026-06-14,C01113,East,P003,Fast setup and easy to use.,positive,product_quality
2026-06-14,C01114,East,P001,"Average experience, nothing special.",neutral,customer_support
2026-06-14,C01115,East,P004,Customer support was slow to respond.,negative,pricing
2026-06-14,C01116,West,P001,Fast setup and easy to use.,positive,product_quality
2026-06-15,C01117,North,P001,"It's okay, does what it says.",neutral,pricing
2026-06-15,C01118,South,P002,Not as described on the listing.,negative,customer_support
2026-06-15,C01119,East,P002,Packaging could be better.,neutral,packaging
2026-06-15,C01120,East,P004,"Works exactly as described, would buy again.",positive,product_quality
2026-06-16,C01121,North,P002,"Works exactly as described, would buy again.",positive,product_quality
2026-06-16,C01122,South,P001,Really happy with the product quality.,positive,product_quality
2026-06-16,C01123,South,P001,Great value for the price.,positive,product_quality
2026-06-16,C01124,East,P001,Really happy with the product quality.,positive,product_quality
2026-06-16,C01125,East,P001,Customer support was slow to respond.,negative,customer_support
2026-06-16,C01126,West,P001,Product stopped working after a week.,negative,pricing
2026-06-17,C01127,North,P001,Not as described on the listing.,negative,pricing
2026-06-17,C01128,North,P002,Fast setup and easy to use.,positive,product_quality
2026-06-17,C01129,North,P004,Product stopped working after a week.,negative,packaging
2026-06-17,C01130,North,P003,"Works exactly as described, would buy again.",positive,product_quality
2026-06-17,C01131,South,P001,Customer support was slow to respond.,negative,packaging
2026-06-17,C01132,South,P003,Packaging could be better.,neutral,packaging
2026-06-17,C01133,East,P004,Not as described on the listing.,negative,pricing
2026-06-17,C01134,West,P002,Really happy with the product quality.,positive,product_quality
2026-06-17,C01135,West,P003,Customer support was slow to respond.,negative,customer_support
2026-06-17,C01136,West,P001,Great value for the price.,positive,product_quality
2026-06-18,C01137,North,P003,Really happy with the product quality.,positive,product_quality
2026-06-18,C01138,South,P003,"Works exactly as described, would buy again.",positive,product_quality
2026-06-18,C01139,South,P004,Not as described on the listing.,negative,packaging
2026-06-18,C01140,East,P003,"It's okay, does what it says.",neutral,product_quality
2026-06-18,C01141,East,P004,Really happy with the product quality.,positive,product_quality
2026-06-18,C01142,East,P001,Fast setup and easy to use.,positive,product_quality
2026-06-18,C01143,East,P003,Not as described on the listing.,negative,pricing
2026-06-18,C01144,West,P004,Product stopped working after a week.,negative,customer_support
2026-06-18,C01145,West,P004,"It's okay, does what it says.",neutral,product_quality
2026-06-18,C01146,West,P003,Packaging could be better.,neutral,customer_support
2026-06-18,C01147,West,P002,Product stopped working after a week.,negative,pricing
2026-06-19,C01148,North,P002,"Average experience, nothing special.",neutral,customer_support
2026-06-19,C01149,North,P004,Fast setup and easy to use.,positive,product_quality
2026-06-19,C01150,South,P001,Product stopped working after a week.,negative,pricing
2026-06-19,C01151,South,P002,Really happy with the product quality.,positive,product_quality
2026-06-19,C01152,East,P001,Fast setup and easy to use.,positive,product_quality
2026-06-19,C01153,East,P003,Really happy with the product quality.,positive,product_quality
2026-06-19,C01154,East,P002,Really happy with the product quality.,positive,product_quality
2026-06-19,C01155,West,P004,Fast setup and easy to use.,positive,product_quality
2026-06-19,C01156,West,P001,"It's okay, does what it says.",neutral,customer_support
2026-06-19,C01157,West,P001,Fast setup and easy to use.,positive,product_quality
2026-06-20,C01158,North,P004,Not as described on the listing.,negative,product_quality
2026-06-20,C01159,South,P001,Fast setup and easy to use.,positive,product_quality
2026-06-20,C01160,East,P004,Customer support was slow to respond.,negative,packaging
2026-06-20,C01161,West,P003,"Works exactly as described, would buy again.",positive,product_quality
2026-06-20,C01162,West,P004,Fast setup and easy to use.,positive,product_quality
2026-06-20,C01163,West,P002,"Average experience, nothing special.",neutral,pricing
2026-06-21,C01164,North,P001,"Works exactly as described, would buy again.",positive,product_quality
2026-06-21,C01165,South,P001,Fast setup and easy to use.,positive,product_quality
